tweet_id,text,author_name,author_id,place_name,geoJson,place_id,time_created,sentiment
1.55054E+18,Cops killed a kid over a water gun https://t.co/ubAIqDhxCS,Josh Jakob Architect,1.49261E+18,TX,"{'type': 'Feature', 'bbox': [-97.928935, 30.127892, -97.5805133, 30.5187994], 'properties': {}}",c3f37afa9efcf94b,2022-07-22T17:46:04.000Z,-1
1.55054E+18,"@slydefuzer @AlwaysN0ble I’m at 72 now. Arc staffing it up with Blight Ranger. 

I can’t Golden Gun to save my life. I’m a bad Hunter. 👉🏼👈🏼",Jamie.,21228102,IL,"{'type': 'Feature', 'bbox': [-87.940033, 41.644102, -87.523993, 42.0230669], 'properties': {}}",1d9a5370a355ab0c,2022-07-22T17:45:16.000Z,-1
1.55054E+18,"@votejgr @Gonzalez4NY @NYWFP @nycDSA @AOC @MaketheRoadAct @nychange @tiffany_caban @ZohranKMamdani @sunrisemvmtnyc @NYICAction @DowntownWomen Jessica we need MORE PEOPLE the CARE ABOUT OUR COMMUNITY not about their beliefs &amp; their PROGRESSIVE SOCIALIST AGENDA the don’t help the community. So far this agenda got criminals, drugs, guns in our streets due the anti police you support. It’s time to protect the community",GERMAU,7.17001E+17,NY,"{'type': 'Feature', 'bbox': [-73.962582, 40.541722, -73.699793, 40.8000371], 'properties': {}}",00c39537733fa112,2022-07-22T17:44:09.000Z,1
1.55054E+18,@AshenHeart666 You’re not kidding. I try to build tension before a solo and come in with something memorable. The bartenders are usually like “ are you kiddin? People were buying shots for that Six Gun guy!,Tommy Purpura,7.63211E+17,FL,"{'type': 'Feature', 'bbox': [-82.6398828, 28.4336714, -82.428825, 28.534024], 'properties': {}}",68042baafa8b7e0a,2022-07-22T17:41:28.000Z,-1
1.55054E+18,"This right here! #BlackGunsMatter

https://t.co/QJozbNo7aK",⛟🇺🇸TruckersWife🚛🇺🇸,396336434,TX,"{'type': 'Feature', 'bbox': [-97.5800852, 25.8587233, -97.374767, 26.085488], 'properties': {}}",d48f32df6ecc8aaa,2022-07-22T17:36:49.000Z,0
1.55054E+18,"@crobb203 @nypost If only there had been a  good guy with a gun, or at least Pez dispenser.",Reality is a Thing,17060632,FL,"{'type': 'Feature', 'bbox': [-82.025482, 28.960044, -81.94176, 29.054969], 'properties': {}}",013f9ed742c629d9,2022-07-22T17:36:11.000Z,0
1.55053E+18,@keqframe Guns definitely,Dee Kieft,2260992749,SC,"{'type': 'Feature', 'bbox': [-78.781654, 33.7870571, -78.596, 33.8619707], 'properties': {}}",e5797011cad97adf,2022-07-22T17:33:52.000Z,1
1.55053E+18,@katie_cammm @brockwilbur More guns is the answer to everything! https://t.co/LmIbKLLkFQ,Anthony Johnson,47996722,OR,"{'type': 'Feature', 'bbox': [-122.7900653, 45.421863, -122.471751, 45.6509405], 'properties': {}}",ac88a4f17a51c7fc,2022-07-22T17:29:22.000Z,0
1.55053E+18,This man has a whole gun round his neck like a school id https://t.co/v2w4tjOgGl,longway2geaux.,30737716,TX,"{'type': 'Feature', 'bbox': [-96.706144, 32.829815, -96.537124, 32.985469], 'properties': {}}",7c01d867b8e8c494,2022-07-22T17:29:11.000Z,0
1.55053E+18,"@DanielTurnerPTF I live in Texas. Some of these people belly aching about electric cars shell out 60K to 65K for trucks, have two other vehicles in their households. They have multiple high dollar guns. So how are they affording those vehicles and guns?",allheavens,22033362,TX,"{'type': 'Feature', 'bbox': [-96.977527, 32.620678, -96.54598, 33.019039], 'properties': {}}",18810aa5b43e76c7,2022-07-22T17:28:10.000Z,-1
1.55053E+18,"$307 million each year for related items such as healthcare, emergency transport, police response and incarceration. That’s only a fraction of the total $9.9 billion in fees accrued overall.  https://t.co/TcdJwT0Xfn",MoveMississippiForward,1.53251E+18,MS,"{'type': 'Feature', 'bbox': [-90.096994, 34.889384, -89.918584, 34.994979], 'properties': {}}",0141622e000a64d2,2022-07-22T17:26:03.000Z,-1
1.55053E+18,@JoJoFromJerz Perfectly put !  NO GUN RESTRICTIONS even after all the mass shootings with assault rifles but BAN ABORTIONS for any reason simply put is taking away womens rights.  The Supreme Court has gone too far !  You can bet lawmakers girlfriends will have abortions .,susan lublin🇺🇸,49194144,MD,"{'type': 'Feature', 'bbox': [-76.381944, 39.4511423, -76.2668197, 39.555058], 'properties': {}}",0063eef2720c4104,2022-07-22T17:24:31.000Z,-1
1.55053E+18,Working on a story that looks into the cost of gun violence and how much we all pay for it. My investigation airs Monday morning at 6 on @WTKR3 and https://t.co/zgSdJO8dEc. https://t.co/uhS3Q0jn9D,Blaine Stewart,23455765,VA,"{'type': 'Feature', 'bbox': [-76.334287, 36.820791, -76.177085, 36.969373], 'properties': {}}",b004be67b9fd6d8f,2022-07-22T17:22:05.000Z,-1
1.55053E+18,"@Aris96881677 @kevhaggerty @ShhhhDontTalk @VonJeana @kylenabecker Pussy! Lol!😂 Stand fight like a Man! Going to have a pussy with a gun protect your ass? They didn’t PROTECT THESE LIVING CHILDREN! Keep spreading your Hate, we see you!👀 https://t.co/094URuuxy2",Real America! No! Traitors!,248001489,OK,"{'type': 'Feature', 'bbox': [-97.768683, 35.290722, -97.335639, 35.674965], 'properties': {}}",9531d4e3bbafc09d,2022-07-22T17:18:20.000Z,-1
1.55053E+18,"What did your gun do this week that made you proud?

#proudgunowners",Annie Marie,633297897,AZ,"{'type': 'Feature', 'bbox': [-111.972849, 33.2037607, -111.788898, 33.36114], 'properties': {}}",52445186970bafb3,2022-07-22T17:15:03.000Z,0
1.55053E+18,@nytimes Why not require CA gun owners to carry liability insurance?,M Tuman 🧢,64588229,NC,"{'type': 'Feature', 'bbox': [-82.370641, 35.59611, -82.271613, 35.63924], 'properties': {}}",a472756b70446a20,2022-07-22T17:14:12.000Z,0
1.55053E+18,"Appointing Black people to historic posts. 

Overfunding white supremacists with badges and guns. 

46 proving that none of you actually know what anti-racism is.",Dr. Frederick V. Engram Jr.,136480743,TX,"{'type': 'Feature', 'bbox': [-97.233811, 32.586565, -97.037464, 32.817135], 'properties': {}}",6e315e1f96e0450a,2022-07-22T17:10:08.000Z,0
1.55053E+18,@JoeBorelliNYC But you can’t have guns. It’s been put in favor of criminals who have guns.,SDurinski,1.52189E+18,CT,"{'type': 'Feature', 'bbox': [-73.049068, 41.310314, -72.97304, 41.417056], 'properties': {}}",011ed43727377df1,2022-07-22T17:09:53.000Z,-1
1.55053E+18,#Guns guns guns. And another tragedy. https://t.co/fCjMCT86MZ,Jim Qualls,21944933,GA,"{'type': 'Feature', 'bbox': [-84.6261667, 33.335655, -84.522236, 33.449361], 'properties': {}}",fab01c4d14587744,2022-07-22T17:07:57.000Z,-1
1.55053E+18,Update my house has multiple bullet holes through it in the window in the wall in the couch just about can you all please send me sun so I can grab this gun from my cousin like seriously,ⷮᛪꙵ ꙶ ⷨ sǝx 𝕯𝖊𝖒𝖔𝖓 🥀🤤😈,1.38408E+18,IL,"{'type': 'Feature', 'bbox': [-87.940033, 41.644102, -87.523993, 42.0230669], 'properties': {}}",1d9a5370a355ab0c,2022-07-22T17:07:00.000Z,0
1.55053E+18,@ithayla Well it’s kinda dnd but with guns …lol,Eric Teo 🇸🇬👾,187708018,NY,"{'type': 'Feature', 'bbox': [-74.041878, 40.570842, -73.855673, 40.739434], 'properties': {}}",011add077f4d2da3,2022-07-22T17:03:41.000Z,0
1.55053E+18,"Some nerd corrections officer cosplaying as Jason Bourne off duty killing a kid with a water gun.

These guys who take it in their own hands to arbitrarily deal out justice as they see it need to be locked up. https://t.co/oJxVUGlKPc",Zachary,14182589,MO,"{'type': 'Feature', 'bbox': [-94.733122, 38.868002, -94.3854414, 39.332095], 'properties': {}}",9a974dfc8efb32a0,2022-07-22T17:02:05.000Z,-1
1.55053E+18,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🇺🇸 @ARMAS_USA_FFL 🇺🇸
#🇺🇸_Armas_USA_🇺🇸
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
_______________________________________________________
📸 @ghostmountaingroup
@scalarworks
@radianweapons
@trijicon
@emissarydevelopment
@america.guns.girls.freedom https://t.co/CqJSFumpQd",🇺🇸 Armas Usa 🇺🇸,1.48714E+18,FL,"{'type': 'Feature', 'bbox': [-81.507905, 28.3882177, -81.2276403, 28.615139], 'properties': {}}",55b4f9e5c516e0b6,2022-07-22T17:00:29.000Z,0
1.55053E+18,"@MayorLucasKC I appreciate @NYCMayor for hosting us and all the mayors and advocates like @Everytown and @OurMayors working to see change. 

Guns are the leading cause of death for our children. That’s shameful. Let’s do all we can to make our communities safer.",Mayor Q,2674399544,MO,"{'type': 'Feature', 'bbox': [-94.733122, 38.868002, -94.3854414, 39.332095], 'properties': {}}",9a974dfc8efb32a0,2022-07-22T17:00:13.000Z,0
1.55053E+18,"@Bullets_4_Life @NikkiFried Define “common sense gun reform”, please.",David G-Meh,1.19781E+18,FL,"{'type': 'Feature', 'bbox': [-81.350571, 28.610836, -81.2861241, 28.6979809], 'properties': {}}",a8237d3409a76683,2022-07-22T16:57:41.000Z,0
1.55053E+18,"@Boomstryker007 @genshinflaunts @GOP_U @josephbanner_ @Cassyma @davidhogg111 Did you really use uvalde, a case that saw 140 highly trained good guys with a gun stand idly by?",eagle20,1.31153E+18,FL,"{'type': 'Feature', 'bbox': [-80.2070465, 25.9728518, -80.11721, 25.997497], 'properties': {}}",253e07b9636d0061,2022-07-22T16:57:01.000Z,0
1.55053E+18,Plan 9 Crunch: All About Cult Films: Gun Crazy is on Turner Classic movies: https://t.co/iCiKkvnvXH,Doug Gibson,23490526,UT,"{'type': 'Feature', 'bbox': [-112.025874, 41.149594, -111.904265, 41.286003], 'properties': {}}",4980bc1544652d22,2022-07-22T16:56:26.000Z,-1
1.55053E+18,"It’s opinion news. I don’t care about a news outlets opinion. Here’s an example the reporter in question it’s a very Fox News style of reporting. Ruins the story. The issues with truckers is real complicated, so is Ab-5.  So is gun regulation. https://t.co/qaeHAcxfAQ",Michelle Dione🧜🏻‍♀️,192709407,CA,"{'type': 'Feature', 'bbox': [-122.420497, 37.895308, -122.3043308, 38.002378], 'properties': {}}",029dd1f28dbd3d26,2022-07-22T16:55:45.000Z,-1
1.55052E+18,"@WTAE The snake suffered a grazing wound and was released back into the wild.
The owner suffered a gun shot wound that pierced his jugular and was killed instantly.",MOJO,1.08756E+18,PA,"{'type': 'Feature', 'bbox': [-80.0380883, 40.354859, -80.001567, 40.3796419], 'properties': {}}",52b8e53ae833638f,2022-07-22T16:55:24.000Z,-1
1.55052E+18,How tf you carry and holding guns but scared to go to fucking jail time behind the shit that comes with it scared ass gangsta,✨LongLiveFace✨,389090823,MD,"{'type': 'Feature', 'bbox': [-76.7115205, 39.197211, -76.529443, 39.372215], 'properties': {}}",c0b8e8dc81930292,2022-07-22T16:55:07.000Z,-1
1.55052E+18,@brockwilbur But let’s put more guns into schools. Ffs,Katie Camlin,85135895,MO,"{'type': 'Feature', 'bbox': [-94.733122, 38.868002, -94.3854414, 39.332095], 'properties': {}}",9a974dfc8efb32a0,2022-07-22T16:54:00.000Z,-1
1.55052E+18,"@NanaOhCanada Indeed. In the Wild West, you had a chance of surviving even in a faceoff. No more. These shooters have no gun training or skills but the rapid fire spray of bullets mows people down indiscriminately.",Constance Istratescu,8.29346E+17,SD,"{'type': 'Feature', 'bbox': [-103.315567, 44.01364, -103.1512544, 44.1368142], 'properties': {}}",4dcfc855e2614f09,2022-07-22T16:53:04.000Z,-1
1.55052E+18,"@TyCardon You’d never regret it if you gave me an opportunity… 

#Guns #Indiana 

#TikTok https://t.co/IQiQ6IYuQM",Matthew Kovach,215061578,CA,"{'type': 'Feature', 'bbox': [-117.86894, 33.606077, -117.695781, 33.773387], 'properties': {}}",3d533362cdab8107,2022-07-22T16:51:56.000Z,1
1.55052E+18,"Oh my God… this really fxcking happened? And ol boi just gon kick it?!? Where’s your gun?? Yo, I think he dead fr https://t.co/oXlGi4ipfE",Mr. Davis,202689619,CA,"{'type': 'Feature', 'bbox': [-122.160814, 37.592632, -122.010737, 37.689909], 'properties': {}}",5ecbd073f39c00fa,2022-07-22T16:50:48.000Z,-1
1.55052E+18,Ghosts: we're going to outlaw all your Ghost Guns,🍊 margaret of the free 🍊,212321156,CA,"{'type': 'Feature', 'bbox': [-122.190523, 37.362824, -122.097537, 37.465918], 'properties': {}}",3ad0f706b3fa62a8,2022-07-22T16:50:21.000Z,-1
1.55052E+18,"there’s a knock ✊🏽 at the door 🚪 
the gun’s 🔫 in my hand 🤚🏽 
he opens the door 🚪 
i can’t believe it’s a MAN 👨🏽😳",agent honeydew,9.34477E+17,LA,"{'type': 'Feature', 'bbox': [-90.092431, 29.836718, -90.035095, 29.916898], 'properties': {}}",337d304222d75060,2022-07-22T16:46:09.000Z,1
1.55052E+18,@doublecuppme @Devinism101 Shot Roulette with the nerf gun,Loading.. 👟,37930764,TX,"{'type': 'Feature', 'bbox': [-96.706144, 32.829815, -96.537124, 32.985469], 'properties': {}}",7c01d867b8e8c494,2022-07-22T16:43:52.000Z,-1
1.55052E+18,"@mishacollins @deanismybuddy @GISH I would very much like to enjoy my summer. GISH is a mix of fun, anxiety, excitement, glue gun burns mixed with crying and Skittles. Like one big adrenaline rush. And that was just a mini hunt. So, yep that’s about right for summer. #GISH",SarahRN 💙💛 🩺 🌈🩺,9.03095E+17,CA,"{'type': 'Feature', 'bbox': [-117.282538, 32.53962, -116.9274403, 33.0804044], 'properties': {}}",a592bd6ceb1319f7,2022-07-22T16:42:12.000Z,1
1.55052E+18,@inamusements @KingsIslandPR Top gun!!!,Rob.,7.77164E+17,OH,"{'type': 'Feature', 'bbox': [-84.079279, 39.765691, -83.965647, 39.848142], 'properties': {}}",ab1cb346534d99ea,2022-07-22T16:39:41.000Z,-1
1.55052E+18,"@varadmehta This bears out when you look at Dems wanting to make this election a referendum on their pet issues like gun control ahead of a wave election. Republicans would be wise to not misread their mandate here, but have every reason to do so",Kyle Beckley,17854416,MT,"{'type': 'Feature', 'bbox': [-108.6928791, 45.723722, -108.432965, 45.8711694], 'properties': {}}",662aa8db4557a744,2022-07-22T16:35:43.000Z,1
1.55052E+18,@mcm1071989 @laurenboebert We had 3 incidents in Denver. A driver did try to run over protesters in their car and a white supremacist was carried out with a gun during BLM speeches.  Police showed up and took him off to jail.  We also had a neighbor go to jail too for beating up a protestor with a gun. 😔,Shelley M Davis 🧡☮️🏳️‍🌈,7.43261E+17,CO,"{'type': 'Feature', 'bbox': [-104.988399, 39.565951, -104.922825, 39.613203], 'properties': {}}",85c09b7b6a803faf,2022-07-22T16:34:25.000Z,-1
1.55052E+18,@RepJoeMorelle Youhave done zero to reverse Less is More / Bail Reform. Criminals ARE the problem-not guns. Criminalswho get a get out of jail card to kill again or target shoot or carjack after dinner. HAVE you driven on Lux/Bauman/Ave A-D/ 1st -6th St @night??  You are LATE.BACK the BLUE.,Mary63,1.49437E+18,NY,"{'type': 'Feature', 'bbox': [-77.534189, 43.1963, -77.3752762, 43.267749], 'properties': {}}",01e5198d558fc4d5,2022-07-22T16:34:10.000Z,-1
1.55052E+18,@WalkWithLyle Neither one is good enough but gun to my head Hurts. Barely,Scott Strasemeier,49224021,MD,"{'type': 'Feature', 'bbox': [-76.512935, 38.907276, -76.450296, 38.95488], 'properties': {}}",01a8449166560a52,2022-07-22T16:33:56.000Z,-1
1.55052E+18,"@BeardedLegend23 @MayorLucasKC Anything productive you have to add, like how to end gun violence, instead of you making some point that goes nowhere?",Nick E. Smith,98527416,NY,"{'type': 'Feature', 'bbox': [-74.026675, 40.683935, -73.910408, 40.877483], 'properties': {}}",01a9a39529b27f36,2022-07-22T16:28:16.000Z,-1
1.55052E+18,@RepMTG If that person had a gun he would have successfully committed murder. Your argument is stupid.,Matt Habursky,1.46207E+18,PA,"{'type': 'Feature', 'bbox': [-80.0412724, 42.138295, -80.003884, 42.163128], 'properties': {}}",ab55bcdf227baf03,2022-07-22T16:27:55.000Z,-1
1.55052E+18,Elise is attempting to distract from the attempted overthrow of democracy. She knows her party organized the coup. A despicable racist and assault weapons promoter. Every mass shooting enriches Elise and her gun promoting husband. https://t.co/84nR5fiGKY https://t.co/VPIhF350nP,Pati☮️,2711718543,CO,"{'type': 'Feature', 'bbox': [-108.703851, 39.036603, -108.569193, 39.114857], 'properties': {}}",7b72e3a619e4e202,2022-07-22T16:27:02.000Z,-1
1.55052E+18,"Guns, easy. Steak can stay but it’s on thin ice, but I don’t eat beef anyway https://t.co/qHyE9Cg6mv",Dee Chancey stands with Ukraine 💙💛 🇹🇼,2217145184,IL,"{'type': 'Feature', 'bbox': [-87.8522466, 42.15223, -87.759091, 42.223334], 'properties': {}}",e214bb64bf8aa04d,2022-07-22T16:25:51.000Z,0
1.55052E+18,"@GovKathyHochul 
RoC gangs are THE prob...not guns. LASTnight RPD Tac Officer brutally executed by a coward and attempt on his partner. The coward-likely a   high level gang member --YOUR less is more/ BailReform is anti Police. A DISASTER. KEEP Criminals in jail! #SupportCops",Mary63,1.49437E+18,NY,"{'type': 'Feature', 'bbox': [-77.534189, 43.1963, -77.3752762, 43.267749], 'properties': {}}",01e5198d558fc4d5,2022-07-22T16:17:10.000Z,-1
1.55051E+18,"@JeraldAmir Jerry,  they're illegal.   Campaigns are fined and have to clear the signs.  The Gun Show Producer never gets in trouble.   The signs will be picked up Monday,  but they're still unlawful.   ODOT isn't even trying to enforce it with the Gun Show Producer.",Judge Radar,277183568,OK,"{'type': 'Feature', 'bbox': [-97.768683, 35.290722, -97.335639, 35.674965], 'properties': {}}",9531d4e3bbafc09d,2022-07-22T16:12:43.000Z,-1
1.55051E+18,@itseralia When I was in the Army I use to tell people I was a glorified LARPer with guns instead of swords and axes,RG | MrTamarind,1.28283E+18,CA,"{'type': 'Feature', 'bbox': [-117.399853, 33.152639, -117.241905, 33.299993], 'properties': {}}",1cf657005480e70e,2022-07-22T16:11:16.000Z,1
1.55051E+18,"@MayorLucasKC So the gun manufacturers are supposed to know in advance that people who pass background checks and buy their guns legally are either: 1. Going to commit future crimes or 2. Have their legally obtained guns stolen? 

KC needs that crystal ball too so they can pre-arrest killers.",Kyle Cox,7.53687E+17,KS,"{'type': 'Feature', 'bbox': [-94.742494, 38.81903, -94.607693, 39.044068], 'properties': {}}",ef975175b1003544,2022-07-22T16:09:56.000Z,-1
1.55051E+18,California Gov. Gavin Newsom goes after Abbott in Texas on guns and abortion https://t.co/6sz4yPA0WL via @nbcnews  🤣😂🤣 So many people move to Florida and Texas!!!! He still thinks he is a good politician 🤣🤣🤣🤣🤣🤣,Plamen,9.48798E+17,SC,"{'type': 'Feature', 'bbox': [-80.7217811, 32.8747488, -80.6425426, 32.934116], 'properties': {}}",93cd66c83e6d95e7,2022-07-22T16:05:46.000Z,1
1.55051E+18,So do people think that when I hang out w them they have to shot gun??? Because the amt of times I’ve showed up to peoples houses and they offer me a shot gun is kinda a lot…,jahayra,489955303,OR,"{'type': 'Feature', 'bbox': [-122.7900653, 45.421863, -122.471751, 45.6509405], 'properties': {}}",ac88a4f17a51c7fc,2022-07-22T16:04:56.000Z,-1
1.55051E+18,"@LindseyGrahamSC NO indictment in shooting death of girl during ATM robbery

https://t.co/R1hw9b8uGA",Mich Soca,490916933,MD,"{'type': 'Feature', 'bbox': [-76.734394, 39.019327, -76.643899, 39.1032285], 'properties': {}}",3795cbef20412c50,2022-07-22T16:04:07.000Z,-1
1.55051E+18,@Sudeshin_007 @Abramjee But SA is becoming an issue with Gun violence ...highest in Africa,𝑶𝒓𝒊𝒏𝒅𝒖 𝒏𝒂𝒛𝒆,131085765,MI,"{'type': 'Feature', 'bbox': [-83.2870942, 42.277554, -83.14002, 42.3519101], 'properties': {}}",339bd7ae6a55ba9f,2022-07-22T16:03:58.000Z,-1
1.55051E+18,Newsom on Friday morning also announced that he was running a full-page ad in Texas newspapers targeting Gov. Greg Abbott “for refusing to protect human life and take action against gun violence.” @hannahcwiley https://t.co/fnH6uRDaFu,Stuart Leavenworth,37735734,CA,"{'type': 'Feature', 'bbox': [-122.34266, 37.699279, -122.114711, 37.8847092], 'properties': {}}",ab2f2fac83aa388d,2022-07-22T16:03:46.000Z,-1
1.55051E+18,"@ObamaEraCons If it applies to everyone including government, guns. Otherwise I will begrudgingly surrender beer.",Secret Squirrel,4724997223,NV,"{'type': 'Feature', 'bbox': [-115.384091, 36.129459, -115.062159, 36.336371], 'properties': {}}",5c2b5e46ab891f07,2022-07-22T16:01:01.000Z,0
1.55051E+18,"PISSOFF Adams, it's YOUR EVIL SOFT ON CRIME DEM POLICIES.....
Two New York Police Officers Ambushed, One Dead; Mayor Blames &amp;#8216;Gun Violence&amp;#8217;
 https://t.co/tch1bnaTxW",Maximus Ultra Magamus,1.52032E+18,IL,"{'type': 'Feature', 'bbox': [-89.173876, 42.171924, -88.861257, 42.342367], 'properties': {}}",d4e703056914a3eb,2022-07-22T15:59:11.000Z,-1
1.55051E+18,"@RepMTG People kill people with guns too, Marge.",William Loney,610102059,TX,"{'type': 'Feature', 'bbox': [-97.755394, 30.4684424, -97.59007, 30.5702392], 'properties': {}}",00c44eeb126d2fcd,2022-07-22T15:54:00.000Z,-1
1.55051E+18,#patbenatar Good for her!I applaud!!👏🏻👏🏻👏🏻👏🏻👏🏻 https://t.co/IzB5hu14Ka,David Mycheals,60363676,FL,"{'type': 'Feature', 'bbox': [-82.293902, 28.962902, -82.0278293, 29.277543], 'properties': {}}",01966db443c4c238,2022-07-22T15:53:28.000Z,1
1.55051E+18,"@Hewhoishere @LPNational @POTUS So, as long as it’s not your family it’s ok to shot up schools, theaters, shopping centers, etc?  One military style weapon with magazines loaded can do more killing  than anyone can comprehend.  It’s the guns!!!",Carol Brock,1.52121E+18,MD,"{'type': 'Feature', 'bbox': [-77.037081, 38.688359, -76.9478001, 38.8170712], 'properties': {}}",2b8ddd2fad48eea2,2022-07-22T15:52:36.000Z,-1
1.55051E+18,"@Jim_Jordan Red states have significantly higher crime and gun violence than blue states, check your own back yard before  casting aspersions at others.",William Loney,610102059,TX,"{'type': 'Feature', 'bbox': [-97.755394, 30.4684424, -97.59007, 30.5702392], 'properties': {}}",00c44eeb126d2fcd,2022-07-22T15:51:59.000Z,-1
1.55051E+18,Top Gun 2 EXTENDED SUPER BOWL Trailer https://t.co/XNgnff5LwM via @YouTube,"Clement B. Tagle III, Broker",248544767,TN,"{'type': 'Feature', 'bbox': [-89.7444626, 35.006217, -89.640889, 35.110826], 'properties': {}}",64ab889e24887e12,2022-07-22T15:49:59.000Z,1
1.55051E+18,TOP GUN 2 MAVERICK : 8 Minute Trailers (4K ULTRA HD) NEW 2022 https://t.co/X4r89pwUBe via @YouTube,"Clement B. Tagle III, Broker",248544767,TN,"{'type': 'Feature', 'bbox': [-89.7444626, 35.006217, -89.640889, 35.110826], 'properties': {}}",64ab889e24887e12,2022-07-22T15:49:50.000Z,0
1.55051E+18,"Take My Breath Away (Love Theme from ""Top Gun"") https://t.co/HogASJff0F via @YouTubeMusic","Clement B. Tagle III, Broker",248544767,TN,"{'type': 'Feature', 'bbox': [-89.7444626, 35.006217, -89.640889, 35.110826], 'properties': {}}",64ab889e24887e12,2022-07-22T15:48:39.000Z,0
1.55051E+18,Top Gun: Maverick - Official Trailer (2022) - Paramount Pictures https://t.co/hJ1fesufUl via @YouTube,"Clement B. Tagle III, Broker",248544767,TN,"{'type': 'Feature', 'bbox': [-89.7444626, 35.006217, -89.640889, 35.110826], 'properties': {}}",64ab889e24887e12,2022-07-22T15:48:09.000Z,0
1.55051E+18,@SenTomCotton How many children die in our schools because soft on gun laws GOP? #SitDown,samboa,16178497,MI,"{'type': 'Feature', 'bbox': [-83.0970734, 42.712762, -82.977233, 42.786776], 'properties': {}}",00778621419923a6,2022-07-22T15:46:34.000Z,-1
1.55051E+18,"@BlankfilesTweet @harkshetweets @StephenBk @msolurin Most mass shooters are white.
https://t.co/gvkEJhifZ5

https://t.co/VfkMEKk8zv",Whiskey_Romeo_Actual,29046933,CA,"{'type': 'Feature', 'bbox': [-117.133501, 32.555434, -117.0995642, 32.591984], 'properties': {}}",5cc07810d110956f,2022-07-22T15:46:10.000Z,0
