tweet_id,text,author_name,author_id,place_name,place_id,time_created,sentiment
1.54872E+18,"I am actually surprised they didn't blame it on gun control or hIlLaRy or gay people, to be honest https://t.co/tTwGBE1zhB",John D 🏳️‍🌈🏳️‍⚧️🇮🇪🇮🇹🇺🇲🇺🇦,20339833,"Manhattan, NY",01a9a39529b27f36,2022-07-20T18:15:58.000Z,1
1.54973E+18,I am honored to be a Moms Demand Action Gun Sense Candidate. We must protect our children and keep our families safe. https://t.co/zwT8eID4lu,Lesley Briones,1.45885E+18,"Houston, TX",1c69a67ad480e1b1,2022-07-20T18:16:58.000Z,1
1.54906E+18,I am in support of making regulations on gun ownership tight and straight up outlawing AR style weapons altogether BUT in this case a lawful gun owner carrying what I would call a reasonable weapon to carry (pistol) likely saved lives and deserves to be celebrated. PERIOD https://t.co/hOzVGT4qxs,Kyle Cook,52680804,"Nashville, TN",00ab941b685334e3,2022-07-20T18:17:25.000Z,1
1.54856E+18,I am safe but had to run out of the casino when this happened. It was chaos.  I am so thankful to live in a country that doesn’t fetishizes guns https://t.co/v44rfHAgq4,Richard Diamond 🇺🇦,2234796553,"Paradise, NV",8fa6d7a33b83ef26,2022-07-20T18:18:35.000Z,1
1.54885E+18,"I am sickened. 
Heartfelt condolences to the victims &amp; families of the victims of today’s Greenwood Park Mall shooting.

We. Do. Not. Have. To. Live. This. Way.

Demand Common-Sense Gun Laws from lawmakers

VOTE them out &amp; replace with those who will

https://t.co/FGfNR7nV2D",Cinde Wirth for Congress,1.49295E+18,"Columbus, IN",49f0a5eb038077e9,2022-07-20T18:18:44.000Z,-1
1.54983E+18,"I am so Glad gun owners have brought so much attention to the second amendment…that people are actually reading And understanding the actual words…BOY, are they going to regret that.",eric vansen☮️,4150044789,"Hawaiian Paradise Park, HI",1ff3790a528c2f97,2022-07-20T18:19:14.000Z,0
1.54885E+18,"I am so angry and frustrated with this senseless violence on multiple levels. 1. That someone would bring a gun into this public space to harm people. 2. That I can assume I’m surrounded by armed individuals in every public space I’m in, subject to their whims.",Angela DeCamp,30972456,"Indianapolis, IN",018929347840059e,2022-07-20T18:20:43.000Z,-1
1.54954E+18,I am so sick and tired of these fake news stories about mass shootings you liberals need to learn that people are the real danger not guns https://t.co/9GepQCWTdF,Robin Reed,1.52513E+18,"North Carolina, USA",3b98b02fba3f9753,2022-07-20T18:20:46.000Z,-1
1.54912E+18,"I am up to 20 blocks  why do right wingers think it is ok to illegally open carry with out a license buy a gun illegally and violate curfew laws at 17 ,I thought they were about law and order  damn but a woman getting a life saving medical procedure illegal wow hypocrisy much .?",charles moore,1.31334E+18,"Tucson, AZ",013379ee5729a5e6,2022-07-20T18:21:02.000Z,-1
1.54848E+18,I be in arguments gun blazing; never bring no bullets home https://t.co/jxjavc5pqH,Adrian Yams,2742019378,"Atlanta, GA",8173485c72e78ca5,2022-07-20T18:21:44.000Z,-1
1.54952E+18,I be playing with his gun when he sleep https://t.co/UngeTzdREE,Stream LD Green🏳️‍🌈,2721444028,"Atlanta, GA",8173485c72e78ca5,2022-07-20T18:21:48.000Z,0
1.54889E+18,"I beg AZ, WV 2 VOTE Manchin &amp; Sinema OUT, replace them w DEMs whom Support Biden/DEMs! I beg Americans 2 VOTE DEMs up/down ballot so Biden/DEM’s Gun Safety Laws, Build Back Better/ALL Bills PASS that protect &amp; improve our lives in MANY ways. We must overcome 100% REPs voting NO.",CA Husky Lover,9.62019E+17,"Oakley, CA",010781586e4d76f9,2022-07-20T18:23:22.000Z,1
1.55008E+18,I called the cops because a disgruntled student came to my class with a gun and no books. https://t.co/ulSAjFnPGr,Kristen Chapman,226249905,"Nashville, TN",00ab941b685334e3,2022-07-20T18:23:59.000Z,-1
1.54914E+18,"I can only imagine how shocked Gun controls advocates would be if they had any idea how many people that they interact with on a daily basis are armed.  We are everywhere, we are peaceful, and we are never going to stop.",Zach Garretson,7.31703E+17,"Georgia, USA",7142eb97ae21e839,2022-07-20T18:24:30.000Z,0
1.54905E+18,"I can’t find words but

The shooting yesterday was bout 30 minutes from where I live n like 15ish minutes from where I was at in that exact moment

It’s a 10 minute walk and a legit 2 minute drive from where some of my favorite people in the world live

Fuck Indiana law
Fuck guns",jrose 💛,286677454,"Indianapolis, IN",018929347840059e,2022-07-20T18:24:50.000Z,-1
1.54878E+18,I can’t help but wonder in light of the Republicans refusal to pass responsible gun laws &amp; blatant disregard for democracy &amp; the law is it their objective to start a civil war?  Someone explain to me why we have more guns then people? The police fear AR-15 hence Uvalde murder…,CMC 🌻🇺🇦✊,1549008109,"The Woodlands, TX",5280739904d0ef48,2022-07-20T18:25:20.000Z,-1
1.54957E+18,I can’t imagine being in that position someone pointing a gun at you and it’s either your life or his #BodyCam,Thomas Rogers/NDFAN842,37743639,"North Carolina, USA",3b98b02fba3f9753,2022-07-20T18:25:40.000Z,-1
1.5502E+18,I can’t wait to get me a gun https://t.co/ILthU8IyqV,A.,1395396138,"Baltimore, MD",c0b8e8dc81930292,2022-07-20T18:26:20.000Z,-1
1.5501E+18,I didn’t hear this story at all!!!!  This was horrible!!!!!These guns need to freakin GO!!!!  The 2nd amendment needs to be revised for the 20th century. https://t.co/4xgE6tEDGA,Yvonne McLurkin,3403313919,"Manalapan, NJ",01ea7ccd5e68c979,2022-07-20T18:27:59.000Z,0
1.55019E+18,I do wanna watch the new top gun tho .,$w@g God 🙏🏽,100507316,"Dallas, TX",18810aa5b43e76c7,2022-07-20T18:28:22.000Z,0
1.54908E+18,I don't EVER want to hear that 'good guy with a gun' BS again!! https://t.co/SaHhHV5QiN,Susan Danzig #44/46 ☮️,539699081,"Chicago, IL",1d9a5370a355ab0c,2022-07-20T18:30:02.000Z,0
1.54875E+18,"I don't know if you have had 1 gun pointed at you, but having 10 trained FBI Agents ready to kill you and your dog changes you mentally",IAMWestSideDonniePiccardi,1.33233E+18,"Cleveland, OH",0eb9676d24b211f1,2022-07-20T18:30:31.000Z,-1
1.54906E+18,I don't leave my house anymore without my gun because nowadays you never know in Portland. What's weird is just a couple years ago I didn't even own one because I didn't think there was a need for one. Hopefully @PortlandGov will start doing their jobs so people feel safe again. https://t.co/m0eAL7ZHI7,Randy Philbrick,345385644,"Portland, OR",ac88a4f17a51c7fc,2022-07-20T18:30:44.000Z,1
1.55045E+18,I don't not own a firearm. However I do use throwing knives akes bows and crossbows and carry throwing knives. I'm fast and by the time you reach for you gun or I see you you got a knife in your hands. Or eyes https://t.co/I6FK0s8d9C,Justin Williams,1.2623E+18,"Gastonia, NC",e7aa53e3e1531b99,2022-07-20T18:30:53.000Z,-1
1.55029E+18,"I don't quite know what going on.  As a Boy, Donald I heard tell Jason a father he had ordered a gun Norris use DJT daughter, Donald's actual, aka GloriaSteinam &amp; Kris Jenner &amp; ElizabethWarren, as a Boy I talked t Trump asking him no it, but can see she let in on foxes w grandson https://t.co/5pt7S8gV7q",Yosi Alengre Sainz,1.32033E+18,"Virginia, USA",5635c19c2b5078d1,2022-07-20T18:31:44.000Z,-1
1.5488E+18,"I don't see Dorothy Moon even alluding to that.

NOW, Mr. John Daniel Fortier certainly does, &amp; we recognize him as a stupid as fuck, paranoid asshole who misunderstands the 2nd Amendment.

NBC is having a 'specials' on gun violence tonight reporting from
4 major cities. https://t.co/csNIfY8S9N",LunaticFringer,2244175711,"Boise, ID",737fcb9daae404ac,2022-07-20T18:32:24.000Z,-1
1.54922E+18,"I don't think Nationals have a reason to trade Soto, but here's another one. Yg gun",ICEBO 🧊,96081620,"Cathedral City, CA",cf9828599ad4ad7d,2022-07-20T18:32:51.000Z,-1
1.55051E+18,"I don’t about you, but I am tired of reading these headlines every day. This is our new normal? Not if I have anything to say about it. 
https://t.co/Tj5y4Hgd23",Kim-Marie Mullin,36089423,"Milford, CT",015e664c48444066,2022-07-20T18:32:55.000Z,-1
1.54883E+18,"I don’t buy the theory that the cops wouldn’t rush the shooter in Uvalde because he had an AR and not some other weapon. Any gun shot at you is scary, and deadly.  They were just cowards.",David Veale 🇺🇦,1.24321E+18,"Columbus, OH",3df0e3eb1e91170b,2022-07-20T18:33:24.000Z,-1
1.54899E+18,"I don’t care how you feel about guns, this stuff will never not be weird. https://t.co/KBjfCUIO5A",Conor Gillis,3018752318,"New York, USA",94965b2c45386f87,2022-07-20T18:35:52.000Z,1
1.54843E+18,I don’t get flowers I get gun parts 😂,Queen Tat✨,334080699,"Georgia, USA",7142eb97ae21e839,2022-07-20T18:36:10.000Z,-1
1.5484E+18,"I don’t have to go threw a waiting period, to buy a gun, but they do a background check.",BLACKJACK,1.22507E+18,"Olga, FL",47403839d1425233,2022-07-20T18:37:21.000Z,0
1.54942E+18,I don’t know -at juvenile court if a kid boosted a six pack of beer -not threatening anyone with guns -not trying to destroy an entire democracy -they got their butts locked up in a minute! https://t.co/xbaeuaSHrV,Sharon Dennis,1598812760,"Fountain Hills, AZ",5faafada28b440c3,2022-07-20T18:37:59.000Z,1
1.5489E+18,"I don’t know this for a fact, but aren’t most mall a “no gun zone”? Why did the second person have a gun there? Fortunate that he did, but……. Could the “Good Sam” be facing some legal situations? https://t.co/9tBwjPEwCv",Darrell Lloyd ☮️,1360147988,"St Paul, MN",60e2c37980197297,2022-07-20T18:38:13.000Z,-1
1.54908E+18,I don’t know why people don’t believe gun control won’t help. Have you seen all the mass shooters recently? Most of them were able to buy guns at 18 years old. They were not criminals beforehand. Gun control will help stop those people from having access.,jules 💔,3464674276,"Granite Bay, CA",01b4481d283c3d09,2022-07-20T18:41:01.000Z,1
1.54889E+18,I don’t see any movement by Allen before the gun went off. Rule needs looked at https://t.co/flxrMjA8bd,Jed&CarterGetCarlosCorrea,310556098,"Champaign, IL",2335250557ea3fb4,2022-07-20T18:41:14.000Z,-1
1.54886E+18,"I don’t understand the 1/1000th of a second allowance thing. Like, sure someone could time the gun I guess, but like, if you don’t start before the gun it shouldn’t be a false start. That’s dumb.",Billy Heyen,1.18861E+18,"Sandusky, OH",fcc54ac4568181a4,2022-07-20T18:43:52.000Z,-1
1.54997E+18,"I don’t want this to be taken as extreme, but Top Gun Maverick may be the greatest movie I’ve ever seen.",Julian Paras,7.78872E+17,"Santa Fe, NM",ebdd9f30d3abfc43,2022-07-20T18:45:08.000Z,1
1.55009E+18,I doubt those who tout the good guy with a gun who stopped the Indiana mall murderer at 3 killings will mention the good guy with a gun who missed the fleeing bad guy with a gun and instead killed an innocent child on her way to a Valentines Day dinner with her parents in Texas. https://t.co/8PEN79hokC,Moe — Quadruple Vaxxed Vet — Unaffiliated Voter,489475164,"Swannanoa, NC",01cd1d507405670a,2022-07-20T18:46:38.000Z,-1
1.54937E+18,"I feel like the USA is divided into 3 parts on guns.
1-people who want strict gun legislation (this includes banishment) 50%
2- people who love their guns like a family member 5%
3-people who see the stories on TV or online and say, ""That's so sad"" and move on with there day.",michael bradley,25860277,"Michigan, USA",67d92742f1ebf307,2022-07-20T18:47:07.000Z,1
1.54959E+18,I feel like this is a quarter of what would actually be necessary to make this a viable option for gun owners from a monetary perspective. Maybe less than that. Guns are expensive. https://t.co/rp64XxYPa7,Guinevere🌐👑,1.18921E+18,"Cameron Park, CA",0f2405443201a34d,2022-07-20T18:47:15.000Z,0
1.54878E+18,"I feel the need. The need for... 🛩 (at @Marcus_Theatres for Top Gun: Maverick in Saint Charles, MO) https://t.co/1dZ5hnL0Ji https://t.co/ChCsqUkuVu",Balisong Brown,160759613,"St Charles, MO",13eb8d7f6e12a684,2022-07-20T18:47:37.000Z,0
1.54909E+18,I finally get a call from my baby and she tells me they are just sleeping and drinking lots of liquid. They are using the massage gun on each other to massage their backs while laying in their stomachs. Worse feeling ever! (Part 9),Stephanie Begay,1033617540,"Farmington, NM",21fb3163863b6d42,2022-07-20T18:47:58.000Z,-1
1.54856E+18,I find it amusing the signal was sent by gun.    How American! https://t.co/NHTy9Muzs7,Luppy Luptonium,44256071,"Pennsylvania, USA",dd9c503d6c35364b,2022-07-20T18:49:50.000Z,0
1.54938E+18,I find it ironic that Uvalde is a border county Greg Abbott targeted as unsafe from Undocumented immigrants and yet 19 children were gunned down by a home grown terrorist enabled by our Governor’s gun laws! Abbott is The Who we should fear.,Sara Spector,96648433,"Midland, TX",a3df7faf80ceea6b,2022-07-20T18:49:51.000Z,-1
1.5491E+18,"I found 4Th July should focus more on Two areas of Scientific Issues:
1] Rise of Corvid19 BA-2 into Population
2] The Gun Violence July1-July 5 through out cities shows more,more children of Brown,black children Kicked or injury in Continued Gun Violence.
 https://t.co/TWyNGYNI9V",Dr.Lucy,1.5336E+18,Corona Warzone,07d9d7b372c88000,2022-07-20T18:50:00.000Z,-1
1.54871E+18,I found this in my photos from 2015. Young men can still buy guns and murder when they choose and yet women of all ages have lost their ability to make their own choices. Think about this when you vote.#VoteBlueOrWeAreScrewed https://t.co/q2jpdiIm6z,Carole E. DeJure,7.5585E+17,"Radnor Township, PA",d180df6c736539e4,2022-07-20T18:50:32.000Z,-1
1.54975E+18,"I fully believe in constitutional carry but also believe in training, proof and certification that you know how to use the guns you carry. Background checks should not be abusive just to limit your 2nd amendment rights. https://t.co/ELucQorqX0",🇺🇸 Rich Knox 🇺🇸,1.51871E+18,"Wheatland, CA",014aed4c03417096,2022-07-20T18:50:40.000Z,1
1.54982E+18,I get that the “good guy with a gun” shot and killed the “bad guy with a gun” but I’d prefer to not have ANY guys with guns in shopping malls???,Kristin Hancock,373424511,"Brownsburg, IN",00f424d474454ea0,2022-07-20T18:50:57.000Z,-1
1.54875E+18,I give it a year tops. Who's in? I read somewhere she wanted a big wedding &amp; all that other jazz that goes with it. I bet he was getting cold feet.  She probably didn’t want to look like a fool again so she jump the gun &amp; made them get marry in Vegas. https://t.co/BoO1200LwE,🖤☠️ Nicole ☠️🖤,122269894,"Hauppauge, NY",1b8e90a61abe2e5e,2022-07-20T18:51:49.000Z,0
1.54843E+18,"I got 100 guns, 100 clips https://t.co/Id8c1moEAl https://t.co/lXxm6iOQC8",Saucelito,31612156,"Florida, USA",4ec01c9dbc693497,2022-07-20T18:52:21.000Z,0
1.5505E+18,I got guns and hands we can really scrap little whoreee,aLina,1.48476E+18,"Albuquerque, NM",813a485b26b8dae2,2022-07-20T18:53:06.000Z,0
1.54884E+18,"I got my gun in my boo’s purse, and I don’t bust back. Because I shoot first!",Fat Coochie Energy 🌳🧘‍♀️💨,1.21445E+18,"California, USA",fbd6d2f5a4e4a15e,2022-07-20T18:53:22.000Z,-1
1.54922E+18,I got my nerf gun ready. @_killa_ki https://t.co/wVE4Lmy3XU,RJ🎙,7.64212E+17,"Ypsilanti, MI",0049088b1906e51b,2022-07-20T18:53:26.000Z,0
1.54901E+18,"I got to go I got to learn not to read the political b*******. Because that's all it is is b*******. Send Lawyers Guns and Money, dad get me out of this!💯🤣👋",Peggy pothead. 💯💪🎯✌,1.34643E+18,"Warwick, RI",d1871b0189c27a21,2022-07-20T18:53:30.000Z,0
1.55024E+18,I gotta send this to Dashawn 😂😂 this is him af gun and all 😂😂😂 https://t.co/Rb1eSYS9q9,BlingedByBeb ✨💎,7.70632E+17,"Columbus, OH",3df0e3eb1e91170b,2022-07-20T18:55:05.000Z,-1
1.54883E+18,"I guess my bigger q is: is dismissive of parent concerns par for the course?

- gun safety?
- drinking on campus?
- vaping?
- bullying, mental health?
- and yeah… COVID…

Does OUHSD or Cam High care about any of it? Or are they just looking for warm bodies for more bond money?",Heather 💻 Schmidt Talks,267635200,"Camarillo, CA",689083f5b4e488b4,2022-07-20T18:56:01.000Z,1
1.54881E+18,"I had a broken home, very little father interaction &amp; played E.T. on Atari 2600. I can’t believe I’m not a gun freak. https://t.co/Dx7NZbjvDn",Sam 🫥’Rama,14311780,"Chicago, IL",1d9a5370a355ab0c,2022-07-20T18:57:08.000Z,1
1.54908E+18,I had the honor of joining Pastor Ben Squires and the Bethel Lutheran Church to speak about the importance of being my brother’s and sister’s keeper and how that shared spirit has lifted our work in the Lake County Juvenile Justice Council and Gun Violence Prevention Initiative. https://t.co/uNdR9cn3Qn,Trey Baker,1.1132E+18,"Gurnee, IL",013b204f383b0d64,2022-07-20T18:57:45.000Z,1
1.54952E+18,I had this damn fly bugging me for the last 3 hours.  It finally landed on my knee and I shot it with my Bug Asalt gun…damn that hurts!,Brian Conley,800820289,"West Des Moines, IA",4a9aecc7ad6b85e6,2022-07-20T18:57:56.000Z,-1
1.54865E+18,"I hate those videos, but if kids are taught to use  their hands and not guns, it's a win for me. https://t.co/jyylHSGkQ1",Thee Scorpio Goddess,258888477,"Georgia, USA",7142eb97ae21e839,2022-07-20T18:59:24.000Z,-1
1.54914E+18,I hate turning on the local news. Gun violence in Philadelphia is out of control and getting worse.,Tammy Williams,7.40384E+17,"Pennsylvania, USA",dd9c503d6c35364b,2022-07-20T18:59:48.000Z,-1
1.54952E+18,"I have a lot of respect for @bullyray5150 (as all wrestling fans should) but I am gonna stick to my guns and say my guy @ManceWarner is gonna win this Bunkhouse Battle Royal

Ole Mancer is the next generation of Tennessee brawler, would make Mr. Smothers quite proud I think https://t.co/cQHKtZ1d9e",𝙲𝚘𝚊𝚌𝚑 𝚂𝚎𝚝𝚑 𝙻𝚞𝚝𝚝𝚛𝚎𝚕𝚕 ☯︎,212067682,"Pensacola, FL",736e38a7d8ebe159,2022-07-20T19:00:38.000Z,1
1.54921E+18,I have a moral dilemma. I really want to see the new “Top Gun” on a big screen but I detest Tom Cruise. I can’t give him even a fraction of ticket price. My Jesuitical education gives me no moral exit on this. Do I have to wait for a pirated version on streaming video?,John Martini,1424175757,"Novato, CA",3b0eea538598dc42,2022-07-20T19:00:46.000Z,-1
1.54872E+18,I have not seen the new Top Gun. Ugh. These concerts and festivals keep interrupting,Edward R,41620153,"Syracuse, NY",138181506c13418e,2022-07-20T19:01:32.000Z,-1
1.55044E+18,"I have the right to own a gun. Is the government being forced to purchase guns for citizens? 
I have the right to protest. Is the government paying for my permit to do so? 

Bro just say you hate women. https://t.co/CsIEgcjQUu",Shelby,2357842415,"Alabama, USA",288de3df481163e8,2022-07-20T19:02:03.000Z,-1
1.54893E+18,I have watched the first Top Gun so many times that I know it forwards &amp; backwards 🙃 https://t.co/i5QMYXKez9,Coll 🍀,549509921,"Spokane, WA",dc3747428fa88cab,2022-07-20T19:02:16.000Z,0
1.54928E+18,I haven’t seen anything about @nopemovie beside the first teaser( haven’t seen the trailer). And haven’t seen a movie in theaters since top gun. Might go relieve some stress watching a horror/sci-fi this weekend,AnyoneButCarusoFan,133011840,"Los Angeles, CA",3b77caf94bfc81fe,2022-07-20T19:02:32.000Z,0
1.54875E+18,"I hope Everyone has A blessed day and don't forget GOD &amp; your prayers we Need him more than ever. I think to show democrats  I don't hate no one, I'm going to enjoy my 2nd Amendment  Right today and clean one of my guns or two or three or four or five, well yall get the picture🤙",bigboy357,1.52205E+18,"Princeville, NC",01db12161b0a6332,2022-07-20T19:09:07.000Z,1
1.54884E+18,"I hope “Biggo,” the #Jan6th asshole who brought a stun gun to the #Capitol, looking for @SpeakerPelosi gets some biggo time in prison. Idiot kept the receipt for the stun gun. https://t.co/tc8iH8AAqX",Dylan Foley,753301531,"Brooklyn, NY",011add077f4d2da3,2022-07-20T19:10:53.000Z,-1
1.54918E+18,"I just believe people should jump through hoops to get them, and prove they can be responsible. No one who is law abiding should have a problem with being as regulated owning guns, as they are owning and operating an automobile (license, registration, insured, expire, repeat).",Morgan Talley,7.57611E+17,"Los Angeles, CA",3b77caf94bfc81fe,2022-07-20T19:11:26.000Z,-1
1.54959E+18,"I just committed to liking every vote for Speed in a tweet pitting it against Top Gun. Yes, I am a Keanu Reeves fan. ✨",Emily Clements,33785222,"Phoenix, AZ",5c62ffb0f0f3479d,2022-07-20T19:11:33.000Z,1
1.54966E+18,"I just don't understand kids today. A friend's grandson that is 19 got arrested for armed robbery. What??? Yes this kid is an angel.. he pulled a gun on someone and stole their shoes. It was all caught on a ring doorbell video. Showed the gun in his hand. 
2nd time.. not first.",Queen Dani of Nitro AF🤠👩🏼🏁,23736600,"Indiana, USA",1010ecfa7d3a40f8,2022-07-20T19:12:24.000Z,-1
1.54904E+18,"I just entered to win MORIARTI ARMS 9MM 7.5"" THE 'PROMETHEUS' GLOCK STYLE PISTOL from @MoriartiGuns  #Gun #gungiveaway #winagun Enter Here - https://t.co/FaMD19htua",TWorF,38515891,"San Antonio, TX",3df4f427b5a60fea,2022-07-20T19:12:50.000Z,1
1.54931E+18,I just had a dream I only had 2 events left to complete in a game but it was in real life and I just searched for my PlayStation gun all night…. Ugh I’m still confused https://t.co/RzGagZrfJ7,"decimVIII (decimate) PS5, xBox, & Steam",7.74606E+17,"Massachusetts, USA",cd450c94084cbf9b,2022-07-20T19:12:57.000Z,-1
1.55018E+18,I just had a dream that I had a gun pointed to me and I stood in front of the gun to protect that person…..damn who I love that much? 😳,Josh ( Josue ),1.08673E+18,"San Tan Valley, AZ",002b06ee2655168a,2022-07-20T19:15:02.000Z,1
1.54857E+18,I just learned how to shot gun my drinks:)) never drinking the same,KASSY ✨,1.25999E+18,"San Antonio, TX",3df4f427b5a60fea,2022-07-20T19:16:08.000Z,-1
1.54988E+18,I just left the gun range so I can hear 👂🏾worth shit right now lol. But y’all can listen 🎧 in. #GASC https://t.co/oqKTM6JptU,⭕️RastaHennessy24.eth⭕️,1.48694E+18,"Georgia, USA",7142eb97ae21e839,2022-07-20T19:16:52.000Z,0
1.55054E+18,I just let a man in LA rob me with no gun😂,THE UNDERDOG🧙🏽‍♂️,1.32313E+18,"Fullerton, CA",2feb76248fd9c581,2022-07-20T19:17:40.000Z,-1
1.54846E+18,I just pissed on my gun,god,1.41595E+18,"Portland, OR",ac88a4f17a51c7fc,2022-07-20T19:18:26.000Z,-1
1.54874E+18,"I just vomited  when I heard the latest "" episode"" in Uvalde..I hope these parents and spouses own Texas after this ..even though it will
Not fix what they are going through.. how many good guys with guns were there? 400. Are you ready to admit that your little Hobby is not",Lisa Feher,1.54503E+18,"Alabama, USA",288de3df481163e8,2022-07-20T19:18:27.000Z,1
1.55032E+18,I just wanna grow my stash and look like rooster from top gun but grow it and I look like Pancho Villa,Berto,7.09483E+17,"Deer Park, TX",cc480e2388809012,2022-07-20T19:19:45.000Z,1
